term,source,date,title,url,verified,snippet
punctillio,archive.org (metadata date; check the item),1769-01-01,"The evangelical plan. Or an attempt to form right notions in the minds of the common people, and to establish them in th",https://archive.org/details/bim_eighteenth-century_the-evangelical-plan-or_porter-john-pastor-of-_1769,True," and are indiſpenſibly obliged. to obey to a [punctillio], upon pain of death; but not by vertue of any"
punctillio,archive.org (metadata date; check the item),1845-04-01,"The Green Mountain Gem: A Monthly Journal of Literature, Science, and the Arts 1845-04: Vol 3 Iss 4",https://archive.org/details/sim_green-mountain-gem-a-monthly-journal-of-literature_1845-04_3_4,True,practi@™® upon its precepts. They have so much of [punctillio] concerning the etiquette of charity and duty
punctillio,archive.org (metadata date; check the item),1827-04-04,The Album and Ladies' Weekly Gazette 1827-04-04: Vol 1 Iss 44,https://archive.org/details/sim_philadelphia-album-and-ladies-literary-port-folio_the-album-and-ladies-we_1827-04-04_1_44,True,"gladsome. Some of the band, unskilled in the [punctillio] which could induce their captain to risk a single"
punctillio,archive.org (metadata date; check the item),1835-04-11,"The Bombay Gazette, 11 April 1835",https://archive.org/details/india.history.resource.29873,True,"wait up in you, for
Purpose, ‘Which ackaowledged [punctillio]
forbids’ me to mention, sdve through the me."
punctillio,archive.org (metadata date; check the item),1819-07-10,The National Register 1819-07-10: Vol 8 Iss 2,https://archive.org/details/sim_national-register-a-weekly-the-proceedings-of-congress_1819-07-10_8_2,True,"sanction of the king; however, this delay is compa-
[punctillio] of the Spanish court, that always stand in the"
punctillio,archive.org (metadata date; check the item),1702-01-01,"The false friend, a comedy. As it is acted at the Theatre-Royal in Drury-lane, by His Majesty's servants. 1702",https://archive.org/details/bim_eighteenth-century_the-false-friend-a-come_vanbrugh-john-sir_1702,True,"Believe me Pedro, the Injury's too great for a [Punctillio] Satisfaction.
Dos P. Well, Guide me as 75 pleaſe"
punctillio,archive.org (metadata date; check the item),1842-12-06,"Bombay Courier, 6 December 1842",https://archive.org/details/india.history.resource.2360,True,"provided by the sta-
to recover from the | tutes of [punctillio] ,—the most learned in questions of
wounds, we"
punctillio,archive.org (metadata date; check the item),1804-04-14,Boston Weekly Magazine 1804-04-14: Vol 2 Iss 25,https://archive.org/details/sim_boston-magazine_1804-04-14_2_25,True,"misfortune ;
Pride is the cause of many. =P. [PUNCTILLIO].
 
in the enthusiasm of his pleasure, will frequently"
punctillio,archive.org (metadata date; check the item),1827-03-24,Christian Secretary 1827-03-24: Vol 4 Iss 9,https://archive.org/details/sim_christian-secretary_1827-03-24_4_9,True,French Admiral seemed to insist too much upon [punctillio] to the injury of our com- mon operations. We
punctillio,archive.org (metadata date; check the item),1769-01-01,"Divine truth; being a vindication of the three immutable attributes, perfections or properties of the true God: ... agai",https://archive.org/details/bim_eighteenth-century_divine-truth-being-a-vi_johnson-john_1769,True,"poſſible, I may not have been Witneſs to every [Punctillio], which he men- tions; but the greateſt Part of | Purpoſe (as probably it may not reach to every [Punctillio]) when the Defi- ciency is properly pointed out"
punctillio,archive.org (metadata date; check the item),1674-01-01,"A brief memorial, wherein the present case of the ancient leases... Royal Exchange... 1674",https://archive.org/details/bim_early-english-books-1641-1700_a-brief-memorial-wherei_1674,True,"but Co-founder, which it ſeems was ſuch an high [punctillio] of Honour, Creditand Reputation eſteem-
_ ed"
punctillio,archive.org (metadata date; check the item),1689-01-01,The amours of Messalina late Queen of Albion. 1689,https://archive.org/details/bim_early-english-books-1641-1700_the-amours-of-messalina-_1689,True,"RnXM_
& Oo 8
DP - Yy -MSv__2.4.
(55) made the [Punctillio] of Honour ſo much her preſent Excuſe for not"
punctillio,archive.org (metadata date; check the item),1686-01-01,A treatise of the necessity of restitution. 1686,https://archive.org/details/bim_early-english-books-1475-1640_a-treatise-of-the-necess_smythies-william_1686,True,"ty; yet it muſt not be ſo ſtrain'd to e- very [Punctillio], as tobe an occaſion of un- neceſſary & cauſleſs"
punctillio,archive.org (metadata date; check the item),1684-01-01,The rebel's doom: ... 1684,https://archive.org/details/bim_early-english-books-1641-1700_the-rebels-doom-_1684,True,"Vurder Sir Zohn» Newtos for his Omiſfſfion of ſome [Punctillio] of Reſpe&, which he arrogated to his Uſurped"
exhilerating,archive.org (metadata date; check the item),1769-01-01,The fountain of salvation opened in the blood of the lamb. Being a spiritual and evangelical illustration of Zech. xiii.,https://archive.org/details/bim_eighteenth-century_the-fountain-of-salvatio_j-j_1769,True,"SaLvation oyanED
the healing, cleanſing, and [exhilerating] virtue of his blood ; which, like an overflowing | adorable Jeſus, whoſe blood, like a redundant and [exhilerating] fountain, will ſecure our felicity eternally | freely come to this %% fountain, and drink of its [exhilerating] "
exhilerating,archive.org (metadata date; check the item),1798-01-01,"[Observations on the use and abuse of the Cheltenham waters]. Observations on the nature, the use and abuse of the Chelt",https://archive.org/details/bim_eighteenth-century_observations-on-the-use_smith-joseph-md-sav_1798,True,"the Cheltenham waters, their ſtrengthening and [exhilerating] ingredients unre- ſtrained, would co-operate | their lightneſs upon the ſtomach, their ſudden [exhilerating] effect upon the ſpirits, their expiditious and | from the fame cauſe, the ſtrengthen] ing: and [exhilerating] ingredi"
exhilerating,archive.org (metadata date; check the item),1845-05-08,The Youth's Companion 1845-05-08: Vol 19 Iss 1,https://archive.org/details/sim_youths-companion_1845-05-08_19_1,True,"longed for something bright and pleasant, and [exhilerating]. My heart leaped up, for at that very mo- ment | can be found in this world pleasanter or more [exhilerating] than the face of a friend, I am yet to learn"
exhilerating,archive.org (metadata date; check the item),1696-01-01,"Wisdom's dictates: or aphorisms and rules, physical, moral and divine, for preserving the health of the body, and the pe",https://archive.org/details/b30321839,True,"makes a moft ex}. cellent Food, of a cleanfing [exhilerating] Qualii| ty, ealte of digeftion ; the frequent | Bread, Butter, and
Salt, is a brave friendly [exhilerating] Food. > Mo oO >
generating good Blood, and fine | Parfley and Bread and Butter, makes a hoble [exhilerating] Food, agr"
exhilerating,archive.org (metadata date; check the item),1842-04-01,Rutgers Literary Miscellany 1842-04: Vol 1 Iss 4,https://archive.org/details/sim_rutgers-literary-miscellany_1842-04_1_4,True,"above the earth, the air ie always pure and [exhilerating]. So it is with those affections that are confined | had it, and we told the truth; and under its [exhilerating] influence, we would fain spread it before you"
exhilerating,archive.org (metadata date; check the item),1676-01-01,Vinetum Britannicum: ... 1676,https://archive.org/details/bim_early-english-books-1641-1700_vinetum-britannicum-_worlidge-john_1676,True,"Lachrymz Chriſti exceedeth, for its
pleaſant and [exhilerating] quality. .S0 at
this day the Germans are much | and Mundificative nature, and withal have an [exhilerating] and vivifying faculty 1th them, that to thoſe | and Mundificative nature, and withal have an [exhilerating] and vivi"
exhilerating,archive.org (metadata date; check the item),1838-02-03,The Huntress 1838-02-03: Vol 2 Iss 10,https://archive.org/details/sim_huntress_1838-02-03_2_10,True,"grateful Antoine—‘so now let us forth, and | [exhilerating] beverage and the playful wit Fortunate had it | rapiers: And I’m thinking—’ sance that was truly [exhilerating]. same as my Own,” tio . | perhaps deem me imprudent"
exhilerating,archive.org (metadata date; check the item),1825-02-05,The Microscope 1825-02-05: Vol 4 Iss 204,https://archive.org/details/sim_the-microscope_1825-02-05_4_204,True,"and tt in-|tioner. To 1
the mimic tra
not | of [exhilerating] my } nour of the ki ner. [in the stream © idv | and ihe mimic tragedian, for the splendour of [exhilerating] wit and the broad hu- nour of the king of the"
exhilerating,archive.org (metadata date; check the item),1789-01-01,The history and chemical analysis of the mineral water lately discovered in the City of Gloucester; the various diseases,https://archive.org/details/b30347580,True,"lofe  their  efficacy, were  it  not  for  the  [exhilerating]  influence  of  pub¬ lic  amufements.  Although | liquors  produced  by fermentation.
That  fuch  [exhilerating]  effeds  do  take  place from  the  ufe  of"
exhilerating,archive.org (metadata date; check the item),1791-01-01,"A sketch of the reign of George the Third, from 1780, to the close of the year 1790. 1791",https://archive.org/details/bim_eighteenth-century_a-sketch-of-the-reign-of_1791_3,True,"judicious to paſs to a more animated, if not a more [exhilerating] ſcene ; that which was ex- hibited at home, | its termination. But, before we arrive at that [exhilerating] ſcene, it may be not a leſs inſtructive, though | counſels of Walpole, diſcloſes ſcarcely a more [exhilerating] p"
exhilerating,archive.org (metadata date; check the item),1791-01-01,"A sketch of the reign of George the Third, from 1780, to the close of the year 1790. 1791",https://archive.org/details/bim_eighteenth-century_a-sketch-of-the-reign-of_1791_1,True,"judicious to paſs to a more animated, if not a more
[exhilerating] ſcene; that which was ex- . hibited at home | its termination. But, before we arrive at that [exhilerating] ſcene, it may be not a leſs inſtructive, though | counſels of Walpole, diſcloſes ſcarcely a more [exhilerating] p"
exhilerating,archive.org (metadata date; check the item),1713-01-01,"A funeral sermon occasion'd by the much lamented death of Mrs. Martha Michel, daughter of John Michel, Esq; of Kingston-",https://archive.org/details/bim_eighteenth-century_a-funeral-sermon-occasio_banger-bernard_1713,True,"us ſet ſo high a Value up- on the benign and [exhilerating] Influences of God's re- conciled Countenance | that affords durable Contentment, whereas the [exhilerating] Influences of God's reconcil'd Coun- tenance"
exhilerating,archive.org (metadata date; check the item),1789-01-01,"The history and chemical analysis of the mineral water lately discovered in the city of Gloucester; ... By John Hemming,",https://archive.org/details/bim_eighteenth-century_the-history-and-chemical_hemming-john_1789,True,"thereby loſe their efficacy, were it not for the [exhilerating] influence of pub- lic amuſements. Although I | liquors produced by fermentation. |
That ſuch [exhilerating] effects do take place from the uſe of this water"
exhilerating,archive.org (metadata date; check the item),1829-01-01,The talisman : a tale for boys,https://archive.org/details/talismanatalefo00waitgoog,True,"merry, lively
Digitized by VjOOQIC fellows, was [exhilerating] to Frank ; who had lived in retirement, and | FOR BOYS. 51
When it first sprung up, a most [exhilerating] shout issued from the group, then in perfect"
exhilerating,archive.org (metadata date; check the item),1737-01-01,"The pleasant art of money-catching: treating, I. Of the original and invention of money. ... To which is added, the way ",https://archive.org/details/bim_eighteenth-century_the-pleasant-art-of-mone_1737,True,"above a Farthing, and yet makes a moſt Noble aud [Exhilerating] Meal : xt may be made thicker or thinner, as | Bread, Butter and Salt, is a curious friendly [Exhilerating]
Food, and makes good Blood, and clean- 3 - *Bread | caſie of Digeſtion- | 46. Mint makes a Noble [Exhilerating] ' Po"
