path,case,what,basis,source
cases/roanoke/sources/ECU_digital_signet_ring.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",http://www.cashatteras.com/
cases/roanoke/sources/Earthscope_2025_DNA_claim.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""Earthscope 2025 DNA claim"""
cases/roanoke/sources/EncyclopediaVirginia_Chesapeake_Indians.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""EncyclopediaVirginia Chesapeake Indians"""
cases/roanoke/sources/EncyclopediaVirginia_Chesapeake_Indians_v2.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""EncyclopediaVirginia Chesapeake Indians v2"""
cases/roanoke/sources/EncyclopediaVirginia_LaVirgineaPars.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""EncyclopediaVirginia LaVirgineaPars"""
cases/roanoke/sources/FCF_Appendices_Excavating_FortRaleigh.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Appendices-for-Excavating-For-Raleigh.pdf
cases/roanoke/sources/FCF_Appendices_Excavating_FortRaleigh.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Appendices-for-Excavating-For-Raleigh.pdf
cases/roanoke/sources/FCF_Reinterpreting_FortRaleigh_Part1.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Reinterpreting-Fort-Raleigh-Outwork-Science-Center-Part-1.pdf
cases/roanoke/sources/FCF_Reinterpreting_FortRaleigh_Part1.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Reinterpreting-Fort-Raleigh-Outwork-Science-Center-Part-1.pdf
cases/roanoke/sources/FCF_Reinterpreting_FortRaleigh_Part2.pdf,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Reinterpreting-Fort-Raleigh-Outwork-Science-Center-Part-1.pdf
cases/roanoke/sources/FCF_Reinterpreting_FortRaleigh_Part2.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/wp-content/uploads/Reinterpreting-Fort-Raleigh-Outwork-Science-Center-Part-1.pdf
cases/roanoke/sources/FCF_about_us.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF about us"""
cases/roanoke/sources/FCF_archaeology_overview.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF archaeology overview"""
cases/roanoke/sources/FCF_dig_reports_page.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF dig reports page"""
cases/roanoke/sources/FCF_history_croatan_untold_story.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/history/croatan-the-untold-story/
cases/roanoke/sources/FCF_news_2024_dig_season.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news 2024 dig season"""
cases/roanoke/sources/FCF_news_ElizGardens_completed.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news ElizGardens completed"""
cases/roanoke/sources/FCF_news_ElizGardens_native_english.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news ElizGardens native english"""
cases/roanoke/sources/FCF_news_bertie_survey.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news bertie survey"""
cases/roanoke/sources/FCF_news_book_launch_2024.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://uncpress.org/9781469673752/excavating-the-lost-colony-mystery/
cases/roanoke/sources/FCF_news_conclude_dig_fort_raleigh.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news conclude dig fort raleigh"""
cases/roanoke/sources/FCF_news_english_in_chowan_country.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://archive.org/download/genesisofuniteds0001alex/genesisofuniteds0001alex_djvu.txt
cases/roanoke/sources/FCF_news_excavations_fort_raleigh.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news excavations fort raleigh"""
cases/roanoke/sources/FCF_news_hidden_images_map.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news hidden images map"""
cases/roanoke/sources/FCF_news_index.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/news/
cases/roanoke/sources/FCF_news_index_p2.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news index p2"""
cases/roanoke/sources/FCF_news_index_p3.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news index p3"""
cases/roanoke/sources/FCF_news_index_p4.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news index p4"""
cases/roanoke/sources/FCF_news_index_p5.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/news/
cases/roanoke/sources/FCF_news_lost_colony_is_found.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/news/lost-colony-is-found/
cases/roanoke/sources/FCF_news_new_book_excavating.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://uncpress.org/9781469673752/excavating-the-lost-colony-mystery/
cases/roanoke/sources/FCF_news_new_clues_fort_raleigh.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news new clues fort raleigh"""
cases/roanoke/sources/FCF_news_new_clues_indigenous_village.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright","no URL recorded; the file name gives the source: ""FCF news new clues indigenous village"""
cases/roanoke/sources/FCF_news_new_clues_lost_colonists.txt,roanoke,"news article, report, review, book excerpt, abstract or web page still in copyright","news article, report, review, book excerpt, abstract or web page still in copyright",https://www.firstcolonyfoundation.org/news/new-clues-for-lost-colonists/
